station_code,station_id,station_macro,sector,ware,side,role,owner,stock,inbound,outbound,net,allocation,price_cr,price_avg,alloc_value_cr,fill_alloc,s,m_model,a_model,fill_model,cohort,denominator,s_model,residual,cohort_m_fit,cohort_a_fit,cohort_n_offers,cohort_n_distinct_fills,cohort_bin_rmse,confidence
MRZ-989,[0xac7fc],landmarks_tel_tradestation_01_macro,Ianamus Zura IV,water,buy,food,teladi,0.0,1813.0,0.0,1813.0,13841.0,52.0,53.0,733573.0,0.130988,-0.047619,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
MRZ-989,[0xac7fc],landmarks_tel_tradestation_01_macro,Ianamus Zura IV,water,sell,food,teladi,0.0,1813.0,0.0,1813.0,13841.0,53.0,53.0,733573.0,0.130988,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
MRZ-989,[0xac7fc],landmarks_tel_tradestation_01_macro,Ianamus Zura IV,weaponcomponents,buy,input,teladi,0.0,0.0,0.0,0.0,4696.0,284.0,285.0,1338360.0,0.0,-0.008772,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
MRZ-989,[0xac7fc],landmarks_tel_tradestation_01_macro,Ianamus Zura IV,weaponcomponents,sell,input,teladi,0.0,0.0,0.0,0.0,4696.0,285.0,285.0,1338360.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,dronecomponents,buy,input,civilian,1255.0,0.0,0.0,1255.0,2773.0,913.0,914.0,2534522.0,0.452578,-0.004367,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,dronecomponents,sell,input,civilian,1255.0,0.0,0.0,1255.0,2773.0,914.0,914.0,2534522.0,0.452578,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,fieldcoils,buy,input,civilian,0.0,713.0,0.0,713.0,4832.0,411.0,412.0,1990784.0,0.147558,-0.006061,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,fieldcoils,sell,input,civilian,0.0,713.0,0.0,713.0,4832.0,412.0,412.0,1990784.0,0.147558,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,foodrations,buy,food,civilian,0.0,1580.0,0.0,1580.0,81599.0,20.0,21.0,1713579.0,0.019363,-0.111111,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,foodrations,sell,food,civilian,0.0,1580.0,0.0,1580.0,81599.0,21.0,21.0,1713579.0,0.019363,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,helium,buy,input,civilian,38883.0,6868.0,0.0,45751.0,43131.0,43.0,44.0,1897764.0,1.060745,-0.142857,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,helium,sell,input,civilian,38883.0,6868.0,0.0,45751.0,43131.0,44.0,44.0,1897764.0,1.060745,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,ice,buy,input,civilian,12831.0,5859.0,0.0,18690.0,12890.0,29.0,30.0,386700.0,1.449961,-0.25,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,ice,sell,input,civilian,12831.0,5859.0,0.0,18690.0,12890.0,30.0,30.0,386700.0,1.449961,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,khaakalloy,buy,input,civilian,0.0,0.0,0.0,0.0,4158.0,1399.0,1400.0,5821200.0,0.0,-0.007143,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,khaakalloy,sell,input,civilian,0.0,0.0,0.0,0.0,4158.0,1400.0,1400.0,5821200.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,majadust,buy,input,civilian,0.0,0.0,0.0,0.0,13863.0,207.0,208.0,2883504.0,0.0,-0.008772,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,majadust,sell,input,civilian,0.0,0.0,0.0,0.0,13863.0,208.0,208.0,2883504.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,medicalsupplies,buy,food,civilian,0.0,0.0,0.0,0.0,810.0,65.0,66.0,53460.0,0.0,-0.043478,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,medicalsupplies,sell,food,civilian,0.0,0.0,0.0,0.0,810.0,66.0,66.0,53460.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,methane,buy,input,civilian,36663.0,0.0,0.0,36663.0,50000.0,47.0,48.0,2400000.0,0.73326,-0.142857,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,methane,sell,input,civilian,36663.0,0.0,0.0,36663.0,50000.0,48.0,48.0,2400000.0,0.73326,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,missilecomponents,buy,input,civilian,0.0,0.0,0.0,0.0,83179.0,8.0,9.0,748611.0,0.0,-0.333333,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,missilecomponents,sell,input,civilian,0.0,0.0,0.0,0.0,83179.0,9.0,9.0,748611.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,nividium,buy,input,civilian,6428.0,0.0,0.0,6428.0,15000.0,509.0,510.0,7650000.0,0.428533,-0.013158,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,nividium,sell,input,civilian,6428.0,0.0,0.0,6428.0,15000.0,510.0,510.0,7650000.0,0.428533,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,nostropoil,buy,food,civilian,0.0,0.0,0.0,0.0,684.0,33.0,34.0,23256.0,0.0,-0.071429,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,nostropoil,sell,food,civilian,0.0,0.0,0.0,0.0,684.0,34.0,34.0,23256.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,ore,buy,input,civilian,8741.0,0.0,0.0,8741.0,15000.0,49.0,50.0,750000.0,0.582733,-0.142857,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,ore,sell,input,civilian,8741.0,0.0,0.0,8741.0,15000.0,50.0,50.0,750000.0,0.582733,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,scanningarrays,buy,input,civilian,0.0,0.0,0.0,0.0,2188.0,1052.0,1053.0,2303964.0,0.0,-0.004739,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,scanningarrays,sell,input,civilian,0.0,0.0,0.0,0.0,2188.0,1053.0,1053.0,2303964.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,shieldcomponents,buy,input,civilian,0.0,1070.0,0.0,1070.0,7247.0,187.0,188.0,1362436.0,0.147647,-0.013333,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,shieldcomponents,sell,input,civilian,0.0,1070.0,0.0,1070.0,7247.0,188.0,188.0,1362436.0,0.147647,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,silicon,buy,input,civilian,7875.0,0.0,0.0,7875.0,15000.0,129.0,130.0,1950000.0,0.525,-0.052632,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,silicon,sell,input,civilian,7875.0,0.0,0.0,7875.0,15000.0,130.0,130.0,1950000.0,0.525,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,smartchips,buy,input,civilian,0.0,0.0,0.0,0.0,41589.0,56.0,57.0,2370573.0,0.0,-0.090909,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,smartchips,sell,input,civilian,0.0,0.0,0.0,0.0,41589.0,57.0,57.0,2370573.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,sojahusk,buy,food,civilian,0.0,0.0,0.0,0.0,83179.0,31.0,32.0,2661728.0,0.0,-0.076923,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,sojahusk,sell,food,civilian,0.0,0.0,0.0,0.0,83179.0,32.0,32.0,2661728.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,spacefuel,buy,input,civilian,0.0,0.0,0.0,0.0,41589.0,132.0,133.0,5531337.0,0.0,-0.013699,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,spacefuel,sell,input,civilian,0.0,0.0,0.0,0.0,41589.0,133.0,133.0,5531337.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,spaceweed,buy,input,civilian,0.0,0.0,0.0,0.0,27726.0,165.0,166.0,4602516.0,0.0,-0.010989,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,spaceweed,sell,input,civilian,0.0,0.0,0.0,0.0,27726.0,166.0,166.0,4602516.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,turretcomponents,buy,input,civilian,0.0,0.0,0.0,0.0,4158.0,272.0,273.0,1135134.0,0.0,-0.009174,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,turretcomponents,sell,input,civilian,0.0,0.0,0.0,0.0,4158.0,273.0,273.0,1135134.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,water,buy,food,civilian,0.0,2469.0,0.0,2469.0,11394.0,52.0,53.0,603882.0,0.216693,-0.047619,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,water,sell,food,civilian,0.0,2469.0,0.0,2469.0,11394.0,53.0,53.0,603882.0,0.216693,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,weaponcomponents,buy,input,civilian,0.0,0.0,0.0,0.0,4158.0,284.0,285.0,1185030.0,0.0,-0.008772,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,weaponcomponents,sell,input,civilian,0.0,0.0,0.0,0.0,4158.0,285.0,285.0,1185030.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,advancedcomposites,buy,input,paranid,0.0,0.0,0.0,0.0,2069.0,539.0,540.0,1117260.0,0.0,-0.009259,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,advancedcomposites,sell,input,paranid,0.0,0.0,0.0,0.0,2069.0,540.0,540.0,1117260.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,advancedelectronics,buy,input,paranid,0.0,0.0,0.0,0.0,2207.0,1013.0,1014.0,2237898.0,0.0,-0.003289,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,advancedelectronics,sell,input,paranid,0.0,0.0,0.0,0.0,2207.0,1014.0,1014.0,2237898.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,antimatterconverters,buy,input,paranid,0.0,0.0,0.0,0.0,6622.0,353.0,354.0,2344188.0,0.0,-0.009434,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,antimatterconverters,sell,input,paranid,0.0,0.0,0.0,0.0,6622.0,354.0,354.0,2344188.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,claytronics,buy,input,paranid,0.0,0.0,0.0,0.0,2759.0,2039.0,2040.0,5628360.0,0.0,-0.003268,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,claytronics,sell,input,paranid,0.0,0.0,0.0,0.0,2759.0,2040.0,2040.0,5628360.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,dronecomponents,buy,input,paranid,1069.0,0.0,41.0,1028.0,2207.0,913.0,914.0,2017198.0,0.465791,-0.004367,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,dronecomponents,sell,input,paranid,1069.0,0.0,41.0,1028.0,2207.0,914.0,914.0,2017198.0,0.465791,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,fieldcoils,buy,input,paranid,0.0,0.0,0.0,0.0,4415.0,411.0,412.0,1818980.0,0.0,-0.006061,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,fieldcoils,sell,input,paranid,0.0,0.0,0.0,0.0,4415.0,412.0,412.0,1818980.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,helium,buy,input,paranid,5092.0,6452.0,0.0,11544.0,108881.0,43.0,44.0,4790764.0,0.106024,-0.142857,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,helium,sell,input,paranid,5092.0,6452.0,0.0,11544.0,108881.0,44.0,44.0,4790764.0,0.106024,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,hullparts,buy,input,paranid,0.0,0.0,0.0,0.0,5518.0,208.0,209.0,1153262.0,0.0,-0.015873,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,hullparts,sell,input,paranid,0.0,0.0,0.0,0.0,5518.0,209.0,209.0,1153262.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,khaakalloy,buy,input,paranid,0.0,0.0,0.0,0.0,3311.0,1399.0,1400.0,4635400.0,0.0,-0.007143,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,khaakalloy,sell,input,paranid,0.0,0.0,0.0,0.0,3311.0,1400.0,1400.0,4635400.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,medicalsupplies,buy,food,paranid,0.0,0.0,0.0,0.0,2160.0,65.0,66.0,142560.0,0.0,-0.043478,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,medicalsupplies,sell,food,paranid,0.0,0.0,0.0,0.0,2160.0,66.0,66.0,142560.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,missilecomponents,buy,input,paranid,0.0,0.0,0.0,0.0,66225.0,8.0,9.0,596025.0,0.0,-0.333333,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,missilecomponents,sell,input,paranid,0.0,0.0,0.0,0.0,66225.0,9.0,9.0,596025.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,nividium,buy,input,paranid,2000.0,0.0,0.0,2000.0,20000.0,509.0,510.0,10200000.0,0.1,-0.013158,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,nividium,sell,input,paranid,2000.0,0.0,0.0,2000.0,20000.0,510.0,510.0,10200000.0,0.1,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,nostropoil,buy,food,paranid,0.0,0.0,0.0,0.0,66225.0,33.0,34.0,2251650.0,0.0,-0.071429,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,nostropoil,sell,food,paranid,0.0,0.0,0.0,0.0,66225.0,34.0,34.0,2251650.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,scanningarrays,buy,input,paranid,0.0,0.0,0.0,0.0,1742.0,1052.0,1053.0,1834326.0,0.0,-0.004739,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,scanningarrays,sell,input,paranid,0.0,0.0,0.0,0.0,1742.0,1053.0,1053.0,1834326.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,shieldcomponents,buy,input,paranid,0.0,0.0,0.0,0.0,6622.0,187.0,188.0,1244936.0,0.0,-0.013333,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,shieldcomponents,sell,input,paranid,0.0,0.0,0.0,0.0,6622.0,188.0,188.0,1244936.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,smartchips,buy,input,paranid,0.0,0.0,0.0,0.0,33112.0,56.0,57.0,1887384.0,0.0,-0.090909,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,smartchips,sell,input,paranid,0.0,0.0,0.0,0.0,33112.0,57.0,57.0,1887384.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,sojahusk,buy,food,paranid,0.0,0.0,0.0,0.0,2304.0,31.0,32.0,73728.0,0.0,-0.076923,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,sojahusk,sell,food,paranid,0.0,0.0,0.0,0.0,2304.0,32.0,32.0,73728.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,turretcomponents,buy,input,paranid,0.0,0.0,0.0,0.0,3311.0,272.0,273.0,903903.0,0.0,-0.009174,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,turretcomponents,sell,input,paranid,0.0,0.0,0.0,0.0,3311.0,273.0,273.0,903903.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,weaponcomponents,buy,input,paranid,0.0,0.0,0.0,0.0,3311.0,284.0,285.0,943635.0,0.0,-0.008772,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,weaponcomponents,sell,input,paranid,0.0,0.0,0.0,0.0,3311.0,285.0,285.0,943635.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PTW-627,[0x4ab49],landmarks_tel_tradestation_01_macro,Grand Exchange III,advancedcomposites,buy,input,teladi,1335.0,231.0,1027.0,539.0,2704.0,539.0,540.0,1460160.0,0.199334,-0.009259,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PTW-627,[0x4ab49],landmarks_tel_tradestation_01_macro,Grand Exchange III,advancedcomposites,sell,input,teladi,1335.0,231.0,1027.0,539.0,2704.0,540.0,540.0,1460160.0,0.199334,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PTW-627,[0x4ab49],landmarks_tel_tradestation_01_macro,Grand Exchange III,advancedelectronics,buy,input,teladi,0.0,0.0,0.0,0.0,3130.0,1013.0,1014.0,3173820.0,0.0,-0.003289,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
PTW-627,[0x4ab49],landmarks_tel_tradestation_01_macro,Grand Exchange III,advancedelectronics,sell,input,teladi,0.0,0.0,0.0,0.0,3130.0,1014.0,1014.0,3173820.0,0.0,0.0,,0.053,,lockavgprice/pegged-at-avg,none,,,2.18,0.25,1169,197,0.917892,separate-book
